longitude,latitude,property_type,room_type,price,minimum_nights,availability_30,availability_60,number_of_reviews,review_scores_rating,neighbourhood,bedrooms,bathrooms
-122.44083,37.78101,House,Entire home/apt,$425.00,3,0,2,42,93,Western Addition/NOPA,3,1.5
-122.43327,37.72594,Condominium,Entire home/apt,$225.00,6,0,0,12,100,Excelsior,2,2
-122.41569,37.80041,Serviced apartment,Hotel room,$148.00,30,0,16,3,100,Russian Hill,0,1
-122.47166,37.73853,Apartment,Entire home/apt,$160.00,2,7,13,429,97,Parkside,1,1
-122.40964,37.74687,Guest suite,Entire home/apt,$145.00,3,8,13,200,98,Bernal Heights,1,1
-122.41534,37.80139,Condominium,Entire home/apt,$490.00,1,23,53,29,92,Russian Hill,4,2.5
-122.42419,37.76717,Apartment,Entire home/apt,$280.00,3,0,0,26,94,Mission District,2,1
-122.42542,37.76731,Condominium,Private room,$125.00,1,18,22,259,98,Mission District,1,1
-122.40301,37.77297,Apartment,Entire home/apt,$170.00,31,29,59,218,98,SoMa,0,1
-122.40519,37.79472,House,Shared room,$30.00,30,0,0,1,100,Chinatown,1,2.5
-122.42926,37.72376,House,Private room,$90.00,2,8,29,75,98,Excelsior,3,1
-122.4364,37.75756,Guest suite,Entire home/apt,$199.00,1,9,12,268,94,The Castro,0,1
-122.41484,37.73962,House,Entire home/apt,$230.00,3,0,0,22,95,Bernal Heights,3,2
-122.43491,37.73429,House,Entire home/apt,$675.00,2,27,51,107,96,Glen Park,4,1.5
-122.41274,37.73895,Apartment,Entire home/apt,$195.00,2,8,8,51,94,Bernal Heights,2,1
-122.40022,37.756,Apartment,Entire home/apt,$205.00,4,0,9,23,89,Potrero Hill,3,2
-122.42183,37.76099,Apartment,Entire home/apt,$125.00,30,23,53,182,96,Mission District,1,1
-122.44066,37.75613,Condominium,Private room,$399.00,3,11,20,241,98,The Castro,3,2
-122.43497,37.77296,Condominium,Entire home/apt,$375.00,3,0,3,35,96,Lower Haight,3,2
-122.4347,37.77144,Condominium,Private room,$130.00,3,13,39,98,98,Lower Haight,1,1
-122.4406,37.72872,Apartment,Entire home/apt,$225.00,4,24,54,59,96,Mission Terrace,1,1
-122.48478,37.77985,Apartment,Entire home/apt,$130.00,3,8,30,151,93,Richmond District,1,1
-122.40365,37.76197,Apartment,Entire home/apt,$170.00,30,0,21,127,94,Potrero Hill,1,1
-122.42387,37.75853,Apartment,Entire home/apt,$100.00,3,4,12,204,96,Mission District,1,1
-122.40917,37.74946,House,Entire home/apt,$295.00,3,0,0,65,97,Mission District,2,1.5
-122.43826,37.77166,Apartment,Entire home/apt,$220.00,30,0,0,103,97,Lower Haight,1,1
-122.43789,37.77244,Apartment,Entire home/apt,$350.00,30,0,0,115,99,Haight-Ashbury,2,2
-122.43783,37.80594,Condominium,Entire home/apt,$280.00,2,2,14,75,98,Marina,0,1
-122.40647,37.74312,House,Entire home/apt,$275.00,30,15,26,5,84,Bernal Heights,4,2
-122.44524,37.75081,Apartment,Entire home/apt,$200.00,365,30,60,8,100,Twin Peaks,1,1
-122.43253,37.74395,House,Entire home/apt,$260.00,3,5,12,18,91,Noe Valley,2,1
-122.44433,37.77144,Apartment,Entire home/apt,$90.00,30,0,12,68,97,Haight-Ashbury,1,1
-122.40367,37.75933,House,Private room,$135.00,3,2,17,306,97,Potrero Hill,1,2
-122.43906,37.76794,Bungalow,Entire home/apt,$550.00,5,0,0,8,100,Haight-Ashbury,2,1.5
-122.42447,37.80299,Apartment,Entire home/apt,$126.00,31,15,29,79,99,Russian Hill,1,1
-122.42447,37.75981,Apartment,Entire home/apt,$495.00,3,0,8,45,95,Mission District,3,1
-122.39146,37.73821,Apartment,Private room,$70.00,30,28,57,11,96,Bayview,1,1.5
-122.43309000000000,37.72509,House,Private room,$95.00,30,30,60,32,97,Excelsior,1,1
-122.43562,37.71725,House,Private room,$100.00,7,18,48,16,100,Excelsior,1,1.5
-122.41656,37.73496,House,Entire home/apt,$449.00,4,0,0,18,99,Bernal Heights,4,2.5
-122.42673,37.72988,House,Private room,$43.00,30,0,0,15,89,Excelsior,1,1
-122.40421,37.76132,House,Entire home/apt,$650.00,4,0,4,29,97,Potrero Hill,3,3
-122.41033,37.79709,Apartment,Private room,$140.00,30,10,40,87,97,Nob Hill,1,1
-122.48231,37.77619,Guest suite,Entire home/apt,$79.00,1,1,15,757,96,Richmond District,1,1
-122.44169,37.79817,Condominium,Entire home/apt,"$1,195.00",4,30,56,28,99,Cow Hollow,3,1
-122.43598,37.74416,Guest suite,Entire home/apt,$129.00,5,1,19,109,97,Diamond Heights,1,1
-122.42317,37.7605,Apartment,Entire home/apt,$220.00,5,0,0,11,100,Mission District,2,1
-122.45813,37.77822,House,Entire home/apt,$450.00,3,0,0,22,98,Richmond District,3,2
-122.41938,37.74521,House,Private room,$105.00,4,11,11,199,100,Bernal Heights,2,1
-122.40874,37.76149,Apartment,Private room,$103.00,4,13,28,169,97,Mission District,2,2
-122.40543,37.80043,Apartment,Entire home/apt,$200.00,4,0,0,17,99,Telegraph Hill,1,1
-122.43699,37.74472,House,Private room,$95.00,2,8,25,618,96,Diamond Heights,1,1
-122.43701,37.73279,House,Private room,$68.00,2,1,5,358,98,Glen Park,1,1
-122.43972,37.7681,Townhouse,Entire home/apt,$460.00,4,14,18,11,100,Haight-Ashbury,3,2.5
-122.4037,37.76186,Apartment,Private room,$129.00,3,0,6,6,100,Potrero Hill,1,1
-122.43138,37.75363,House,Entire home/apt,"$1,000.00",2,0,0,18,99,Noe Valley,4,2.5
-122.42848,37.77053,Condominium,Entire home/apt,$280.00,3,0,9,18,100,Lower Haight,2,1
-122.4406,37.77558,Apartment,Private room,$93.00,2,0,0,62,96,Western Addition/NOPA,1,1
-122.43501,37.80172,Apartment,Entire home/apt,$139.00,3,2,8,318,95,Marina,3,1
-122.43719,37.80178,House,Entire home/apt,"$1,049.00",4,0,0,9,100,Marina,4,3.5
-122.43384,37.74555,Apartment,Entire home/apt,$99.00,2,4,10,529,95,Noe Valley,1,1
-122.48067,37.77632,Guest suite,Entire home/apt,$69.00,1,1,19,690,95,Richmond District,1,1
-122.42186,37.76157,House,Entire home/apt,$400.00,2,0,0,78,99,Mission District,2,1
-122.42621,37.75036,House,Private room,$105.00,2,9,22,222,97,Noe Valley,1,1
-122.4118,37.79648,Apartment,Entire home/apt,$295.00,5,0,10,22,96,Nob Hill,2,1
-122.41696,37.74663,House,Entire home/apt,$195.00,3,0,0,8,100,Bernal Heights,1,1
-122.40954,37.75731,House,Private room,$98.00,30,1,10,44,94,Mission District,1,1
-122.45252,37.76613,Apartment,Entire home/apt,$121.00,30,0,0,18,83,Cole Valley,1,1
-122.42957,37.77023,Condominium,Private room,$95.00,2,2,17,355,98,Lower Haight,1,1.5
-122.42436,37.79384,Apartment,Private room,$63.00,30,0,15,97,96,Pacific Heights,1,NA
-122.40398,37.75943,House,Private room,$125.00,3,12,17,277,96,Potrero Hill,1,2
-122.43359,37.77448,Apartment,Entire home/apt,$105.00,30,23,53,61,97,Western Addition/NOPA,1,1
-122.44243,37.77586,Condominium,Entire home/apt,$350.00,30,2,23,1,100,Western Addition/NOPA,3,1
-122.42993,37.74366,House,Entire home/apt,$975.00,5,0,0,8,98,Noe Valley,3,2
-122.41661,37.78388,Apartment,Entire home/apt,$100.00,30,21,51,19,93,Tenderloin,2,1
-122.4088,37.76024,Apartment,Private room,$72.00,31,0,0,10,100,Mission District,1,1.5
-122.40821,37.74748,Apartment,Shared room,$79.00,30,29,59,54,90,Bernal Heights,1,1
-122.45095,37.76668,House,Entire home/apt,$375.00,3,2,17,52,97,Cole Valley,3,2.5
-122.40925,37.79527,Apartment,Entire home/apt,$450.00,7,1,1,71,92,Chinatown,3,1
-122.40772,37.77528,Loft,Entire home/apt,$279.00,30,0,0,106,96,SoMa,1,1
-122.40597,37.78111,Condominium,Entire home/apt,$123.00,30,0,29,37,96,SoMa,1,1
-122.40655,37.74656,Apartment,Private room,$125.00,30,29,59,1,100,Bernal Heights,1,1
-122.43454,37.75566,Condominium,Entire home/apt,$201.00,30,0,19,259,95,The Castro,1,1
-122.40442,37.75926,House,Private room,$280.00,3,1,20,35,95,Potrero Hill,2,2
-122.39761,37.7371,House,Private room,$50.00,31,0,0,27,94,Bayview,1,1
-122.43275,37.74118,Apartment,Entire home/apt,$95.00,30,7,11,8,100,Glen Park,1,1
-122.44126,37.73258,Apartment,Private room,$79.00,30,0,0,80,95,Sunnyside,1,1
-122.40346,37.78128,Loft,Entire home/apt,$975.00,1,26,56,115,97,SoMa,1,1
-122.43422,37.80392,Apartment,Entire home/apt,$145.00,30,12,42,53,97,Marina,1,1
-122.42771,37.76612,Apartment,Entire home/apt,$500.00,4,29,55,16,99,Mission District,4,1.5
-122.42423,37.7457,Apartment,Entire home/apt,$178.00,60,30,60,6,100,Noe Valley,1,1
-122.4064,37.80031,Apartment,Private room,$130.00,30,15,45,39,95,Telegraph Hill,1,1
-122.40708,37.80329,Condominium,Entire home/apt,$350.00,3,3,14,29,99,Telegraph Hill,1,1
-122.47932,37.731,Apartment,Entire home/apt,$250.00,1,13,25,273,99,Lakeshore,1,1
-122.41755,37.74038,House,Private room,$79.00,3,6,29,253,96,Bernal Heights,1,1
-122.4415,37.7351,House,Private room,$85.00,2,21,35,161,95,Glen Park,1,1
-122.40459,37.74514,House,Private room,$90.00,3,4,24,302,99,Bayview,1,1
-122.48287,37.77498,House,Entire home/apt,$475.00,30,30,60,5,100,Richmond District,5,3.5
-122.40216,37.80301,Apartment,Entire home/apt,$199.00,30,0,23,4,100,Telegraph Hill,2,2
-122.41046,37.80264,Condominium,Entire home/apt,$949.00,2,3,3,216,100,North Beach,3,2.5
-122.40975,37.75458,Apartment,Entire home/apt,$282.00,9,0,0,22,100,Mission District,2,1.5
-122.4096,37.75797,Apartment,Entire home/apt,$240.00,4,7,10,22,97,Mission District,2,1.5
-122.41875,37.75292,Guest suite,Private room,$85.00,2,8,25,396,93,Mission District,1,1
-122.42125,37.75316,House,Entire home/apt,$450.00,7,0,0,6,97,Mission District,3,2
-122.44262,37.76499,House,Entire home/apt,$395.00,3,0,0,62,99,The Castro,3,3
-122.45236,37.77431,Apartment,Entire home/apt,$135.00,3,0,7,391,98,Western Addition/NOPA,1,1
-122.41365,37.75192,Guest suite,Entire home/apt,$150.00,2,0,0,263,97,Mission District,1,1
-122.43741,37.77532,Apartment,Shared room,$67.00,30,30,60,0,NA,Alamo Square,1,1.5
-122.42728,37.7296,House,Private room,$35.00,30,29,59,18,86,Excelsior,1,3
-122.42727,37.75697,House,Entire home/apt,$450.00,4,0,4,32,99,Mission District,3,2.5
-122.39588,37.76644,Apartment,Entire home/apt,$395.00,4,17,27,60,97,Potrero Hill,2,2
-122.45304,37.76369,Guest suite,Entire home/apt,$145.00,1,0,0,553,96,Cole Valley,1,1
-122.4125,37.76375,Loft,Entire home/apt,$180.00,30,0,0,4,100,Mission District,2,1.5
-122.4432,37.76646,Condominium,Entire home/apt,$160.00,30,0,13,80,99,Haight-Ashbury,1,1
-122.46885,37.74028,Guest suite,Entire home/apt,$79.00,4,4,15,291,96,West Portal,1,1
-122.46296,37.77571,Apartment,Entire home/apt,$135.00,3,1,3,210,95,Richmond District,1,1
-122.44437,37.75935,House,Private room,$379.00,30,30,60,45,96,The Castro,2,2
-122.42443,37.76284,Condominium,Entire home/apt,$322.00,4,0,0,18,96,Mission District,2,2
-122.50316,37.74781,Guest suite,Entire home/apt,$153.00,1,18,34,458,98,Outer Sunset,1,1
-122.43372,37.75354,Apartment,Entire home/apt,$170.00,30,0,18,257,95,Noe Valley,1,1
-122.404,37.7822,Loft,Entire home/apt,$175.00,30,0,0,54,97,SoMa,1,1.5
-122.43532,37.74935,Guest suite,Entire home/apt,$139.00,3,2,12,279,98,Noe Valley,1,1
-122.43465,37.75305,House,Entire home/apt,$275.00,30,30,60,136,97,Noe Valley,2,1
-122.48146,37.78068,House,Entire home/apt,$520.00,5,0,0,11,98,Richmond District,3,2
-122.42937,37.78937,Loft,Entire home/apt,$162.00,30,7,20,27,95,Western Addition/NOPA,1,1
-122.4094,37.80153,Apartment,Entire home/apt,$185.00,30,12,42,178,99,North Beach,2,1
-122.40414,37.76037,Apartment,Private room,$178.00,2,0,0,5,100,Potrero Hill,1,0.5
-122.41919,37.80627,Apartment,Entire home/apt,$395.00,3,6,17,121,94,Fisherman's Wharf,2,1
-122.40848,37.79147,Apartment,Entire home/apt,$123.00,30,13,43,9,72,Nob Hill,1,1
-122.44618,37.76063,Condominium,Private room,$115.00,1,21,47,340,97,The Castro,1,1.5
-122.41555,37.75621,Apartment,Private room,$120.00,1,14,33,640,98,Mission District,1,1
-122.41683,37.75495,Apartment,Private room,$120.00,1,20,44,655,98,Mission District,1,1
-122.4493,37.76739,Condominium,Entire home/apt,$175.00,30,29,59,113,94,Cole Valley,1,1
-122.43888,37.77154,Apartment,Entire home/apt,$225.00,30,0,0,73,98,Haight-Ashbury,1,1
-122.42159,37.76411,House,Entire home/apt,$350.00,3,3,5,261,95,Mission District,3,1
-122.44772,37.77046,Apartment,Entire home/apt,$152.00,30,1,28,120,99,Haight-Ashbury,1,1
-122.44226,37.80508,Apartment,Entire home/apt,$135.00,30,2,32,18,96,Marina,1,1
-122.42949,37.73868,House,Entire home/apt,$250.00,14,9,27,21,97,Glen Park,2,1.5
-122.41116,37.75692,Loft,Entire home/apt,$399.00,7,23,46,46,97,Mission District,1,1.5
-122.41401,37.74668,House,Entire home/apt,$144.00,30,0,13,86,98,Bernal Heights,2,1
-122.45375,37.74387,House,Entire home/apt,$410.00,2,0,8,97,96,Sunnyside,3,2
-122.40976,37.75634,Cottage,Private room,$80.00,2,9,34,99,95,Mission District,1,1
-122.42804,37.74259,Guest suite,Entire home/apt,$139.00,3,2,9,198,98,Noe Valley,1,1
-122.42551,37.76022,Condominium,Private room,$140.00,2,8,32,388,97,Mission District,1,1
-122.44311,37.75809,House,Entire home/apt,$645.00,4,1,4,24,99,The Castro,3,2
-122.42228,37.76845,Apartment,Private room,$129.00,4,5,20,129,95,Mission District,1,1
-122.42157,37.75029,Townhouse,Private room,$160.00,1,15,36,155,98,Mission District,1,1
-122.39925,37.7842,Apartment,Entire home/apt,$250.00,183,30,60,3,74,SoMa,2,2
-122.39274,37.73341,House,Private room,$50.00,1,13,43,87,94,Bayview,1,1.5
-122.44525,37.77596,Apartment,Entire home/apt,$160.00,5,0,0,120,91,Western Addition/NOPA,1,1
-122.43786,37.76077,Apartment,Entire home/apt,$250.00,30,4,5,14,99,The Castro,1,1
-122.40443,37.79313,Hostel,Shared room,$45.00,1,20,38,203,93,Financial District,1,NA
-122.4031,37.79421,Hostel,Shared room,$45.00,1,23,50,200,94,Financial District,1,NA
-122.40339,37.7926,Hostel,Shared room,$45.00,1,24,52,193,94,Financial District,1,NA
-122.42653,37.72924,Apartment,Entire home/apt,$120.00,2,6,16,243,92,Excelsior,1,1
-122.43242,37.77031,Guest suite,Entire home/apt,$150.00,3,2,11,201,99,Lower Haight,1,1
-122.45057,37.73146,Apartment,Private room,$57.00,30,0,0,52,95,Sunnyside,1,1
-122.45089,37.719970000000000,Bungalow,Entire home/apt,$180.00,4,0,0,18,95,Ingleside,2,1
-122.42306,37.75925,Apartment,Entire home/apt,$300.00,3,0,0,33,99,Mission District,3,1
-122.39325,37.78786,Loft,Entire home/apt,$325.00,3,0,6,57,99,South Beach,1,1.5
-122.44389,37.7846,Apartment,Entire home/apt,$130.00,30,0,0,225,93,Western Addition/NOPA,2,1
-122.43681,37.777,Condominium,Private room,$110.00,3,6,14,109,98,Western Addition/NOPA,1,1.5
-122.42456,37.80014,Apartment,Private room,$70.00,30,0,0,22,99,Cow Hollow,1,1
-122.42065,37.79748,Apartment,Entire home/apt,$105.00,30,0,0,2,94,Russian Hill,1,1
-122.44927,37.72754,Bungalow,Private room,$40.00,30,0,0,12,95,Sunnyside,1,1
-122.39564,37.79119,Condominium,Entire home/apt,$289.00,30,12,42,2,100,SoMa,2,2
-122.46839,37.75949,Apartment,Entire home/apt,$135.00,1,6,15,46,86,Inner Sunset,1,1
-122.42402,37.77109,House,Entire home/apt,$699.00,3,0,9,102,100,Mission District,2,1.5
-122.4159,37.73919,Apartment,Entire home/apt,$135.00,3,0,12,83,93,Bernal Heights,1,1
-122.42651,37.79511,Apartment,Entire home/apt,$175.00,200,28,58,2,83,Pacific Heights,1,1
-122.40721,37.78377,Apartment,Entire home/apt,$200.00,30,0,0,9,76,SoMa,1,1
-122.4677,37.75942,Bungalow,Entire home/apt,$125.00,30,0,0,11,88,Inner Sunset,1,1
-122.43204,37.77159,Apartment,Entire home/apt,$249.00,2,0,0,45,94,Hayes Valley,2,1
-122.43382,37.7911,Apartment,Private room,$300.00,31,4,34,9,95,Pacific Heights,2,1
-122.41163,37.74641,Apartment,Entire home/apt,$145.00,2,0,0,242,99,Bernal Heights,1,1
-122.40576,37.7936,House,Shared room,$30.00,30,0,0,9,98,Chinatown,1,2.5
-122.43077,37.70885,House,Private room,$70.00,3,21,51,263,89,Crocker Amazon,3,1.5
-122.4308,37.70978,House,Private room,$65.00,3,29,59,236,88,Crocker Amazon,3,2
-122.43672,37.77444,House,Entire home/apt,$875.00,7,29,59,3,93,Alamo Square,2,1.5
-122.43083,37.70988,House,Private room,$70.00,3,23,53,211,89,Crocker Amazon,1,1
-122.41073,37.77576,Loft,Entire home/apt,$300.00,3,12,24,57,99,SoMa,1,1
-122.4199,37.76221,Condominium,Private room,$168.00,1,14,37,124,100,Mission District,1,1
-122.42019,37.75697,Apartment,Private room,$135.00,31,0,0,7,97,Mission District,1,1
-122.43855,37.76897,Apartment,Private room,$109.00,2,11,36,318,97,Haight-Ashbury,1,1
-122.40124,37.75318,Apartment,Entire home/apt,$179.00,30,0,6,160,96,Potrero Hill,0,1
-122.43246,37.78115,Condominium,Entire home/apt,$141.00,30,0,0,1,100,Western Addition/NOPA,1,1
-122.42428,37.76252,Apartment,Entire home/apt,$375.00,30,0,24,32,96,Mission District,2,1
-122.42328,37.7714,House,Private room,$150.00,4,13,22,25,100,Mission District,1,1.5
-122.42233,37.73822,Guesthouse,Entire home/apt,$95.00,30,0,0,225,96,Bernal Heights,0,1
-122.4183,37.7665,Townhouse,Entire home/apt,$549.00,5,0,0,30,99,Mission District,2,1.5
-122.43424,37.76469,Apartment,Entire home/apt,$145.00,30,1,31,123,97,Duboce Triangle,2,1
-122.42308,37.74151,Apartment,Entire home/apt,$360.00,3,0,0,86,97,Bernal Heights,2,2
-122.41839,37.7595,House,Private room,$64.00,32,30,60,4,73,Mission District,1,6.5
-122.41262,37.79665,Apartment,Entire home/apt,$205.00,180,30,60,0,NA,Nob Hill,2,2
-122.4444,37.78622,House,Entire home/apt,$425.00,2,0,0,4,95,Western Addition/NOPA,4,2
-122.4678,37.76464,Apartment,Entire home/apt,$190.00,30,20,50,220,97,Inner Sunset,2,1
-122.43548,37.80532,Apartment,Entire home/apt,$475.00,3,0,0,7,93,Marina,1,1.5
-122.40989,37.7465,Apartment,Entire home/apt,$175.00,4,3,13,136,97,Bernal Heights,1,1
-122.41841,37.80317,Apartment,Private room,$123.00,1,14,24,212,96,Russian Hill,1,1
-122.43373,37.77116,Apartment,Entire home/apt,$269.00,2,0,0,9,91,Hayes Valley,2,1
-122.40114,37.75646,Condominium,Entire home/apt,$295.00,30,6,36,94,96,Potrero Hill,2,1
-122.39793,37.73825,Guest suite,Private room,$79.00,30,0,26,18,89,Bayview,1,1
-122.43579,37.75804,Apartment,Entire home/apt,$545.00,90,30,60,13,98,The Castro,1,1
-122.46255,37.76048,Apartment,Private room,$55.00,30,10,40,52,90,Inner Sunset,1,1
-122.38992,37.78655,Condominium,Entire home/apt,$199.00,30,12,42,1,100,South Beach,1,1
-122.41825,37.74874,Apartment,Private room,$85.00,5,8,27,152,97,Mission District,1,1
-122.48264,37.76569,Apartment,Entire home/apt,$185.00,30,24,29,83,92,Outer Sunset,2,1
-122.42066,37.76605,Apartment,Private room,$93.00,4,6,11,233,100,Mission District,1,1
-122.44624,37.76284,Condominium,Entire home/apt,$150.00,30,15,15,68,98,Haight-Ashbury,2,2
-122.4085,37.74446,House,Entire home/apt,$859.00,2,1,26,23,99,Bernal Heights,4,2
-122.39735,37.7637,House,Entire home/apt,$240.00,1,5,21,443,99,Potrero Hill,1,1
-122.43739,37.77797,Apartment,Private room,$57.00,30,7,37,11,89,Western Addition/NOPA,1,3
-122.44559,37.75952,Loft,Entire home/apt,$175.00,5,4,6,346,95,The Castro,1,1
-122.44837,37.76097,Condominium,Entire home/apt,$400.00,30,3,33,101,92,Cole Valley,3,2
-122.42267,37.77039,Apartment,Entire home/apt,$101.00,30,13,43,36,84,Mission District,1,1
-122.4327,37.79177,House,Entire home/apt,$990.00,5,27,51,10,100,Pacific Heights,3,2.5
-122.46206,37.77465,Apartment,Entire home/apt,$115.00,30,1,14,66,95,Richmond District,1,1
-122.42487,37.75949,Apartment,Private room,$250.00,2,0,0,78,97,Mission District,1,0
-122.41065,37.75991,Apartment,Private room,$100.00,1,0,0,190,95,Mission District,1,1.5
-122.44348,37.7818,Apartment,Entire home/apt,$130.00,30,17,47,19,94,Western Addition/NOPA,1,1
-122.40801,37.75708,Apartment,Entire home/apt,$136.00,30,0,0,6,100,Mission District,2,1.5
-122.45798,37.78352,Apartment,Entire home/apt,$275.00,2,14,41,104,97,Presidio Heights,1,1
-122.39527,37.73407,House,Private room,$79.00,30,18,18,46,98,Bayview,1,1
-122.4491,37.77033,Apartment,Private room,$55.00,30,0,0,172,78,Haight-Ashbury,1,1
-122.40871,37.77719,House,Entire home/apt,$220.00,31,0,0,130,97,SoMa,3,1
-122.39379,37.77831,Loft,Entire home/apt,$179.00,30,1,31,54,96,SoMa,1,2
-122.45796,37.77842,Guest suite,Entire home/apt,$140.00,30,4,34,266,95,Richmond District,1,1
-122.43755,37.77439,Condominium,Entire home/apt,$600.00,5,0,0,61,99,Western Addition/NOPA,3,2
-122.43159,37.72098,Condominium,Private room,$105.00,2,29,59,113,95,Excelsior,1,1
-122.39184,37.78178,Condominium,Private room,$175.00,30,12,42,26,99,SoMa,1,1
-122.43364,37.77112,Apartment,Entire home/apt,$360.00,1,14,30,24,97,Lower Haight,1,1
-122.4105,37.79844,Apartment,Private room,$99.00,30,0,3,106,92,North Beach,1,1
-122.44158,37.77713,House,Private room,$115.00,2,1,4,235,99,Western Addition/NOPA,1,1
-122.43833,37.76965,Serviced apartment,Hotel room,$300.00,30,13,43,1,100,Haight-Ashbury,2,2
-122.40415,37.7646,Apartment,Entire home/apt,$181.00,30,0,20,149,99,Potrero Hill,1,1
-122.50852,37.74984,House,Entire home/apt,$495.00,3,0,0,66,93,Outer Sunset,4,2
-122.43398,37.7654,Townhouse,Private room,$75.00,30,0,0,2,87,Duboce Triangle,1,1
-122.41151,37.7557,House,Entire home/apt,$250.00,4,0,0,41,98,Mission District,3,2
-122.43407,37.73485,Guest suite,Entire home/apt,$135.00,1,7,20,564,97,Glen Park,1,1
-122.40562,37.80055,Apartment,Private room,$79.00,2,6,23,352,84,Telegraph Hill,1,1
-122.45021,37.7703,House,Private room,$53.00,1,4,17,425,89,Haight-Ashbury,1,2
-122.42841,37.75542,Apartment,Entire home/apt,$325.00,4,0,0,39,94,The Castro,1,1
-122.42793,37.7971,Apartment,Entire home/apt,$200.00,31,29,59,6,83,Pacific Heights,1,1
-122.43823,37.76122,Apartment,Private room,$99.00,30,0,0,13,97,The Castro,1,1
-122.40192,37.75963,Condominium,Entire home/apt,$272.00,3,13,32,23,97,Potrero Hill,2,1.5
-122.42335,37.76202,Apartment,Private room,$115.00,2,6,18,285,97,Mission District,1,1
-122.41813,37.7959,House,Entire home/apt,$230.00,30,0,0,88,92,Nob Hill,4,1
-122.42697,37.74684,House,Entire home/apt,$250.00,120,29,59,19,92,Noe Valley,2,2
-122.46413,37.73429,House,Private room,$50.00,2,26,56,100,93,Balboa Terrace,1,3
